LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,default.payment.next.month
150000,2,2,1,26,0,0,0,0,2,81638,70605,70647,77659,15525,2481,4263,8900,0,0,0
60000,2,2,1,24,0,0,0,0,0,62786,61764,62254,59586,33190,2212,3100,2000,1111,1122,1
140000,2,3,2,26,0,0,0,0,0,93384,93443,57219,57621,48323,3514,3000,2000,2000,1636,0
80000,2,1,2,25,0,0,0,0,0,53685,15291,20694,25435,30510,3291,5694,5435,5510,6101,0
2.00E+05,2,2,2,26,0,0,-2,-2,-1,153900,0,0,0,3533,0,0,0,3533,1000,0
410000,2,1,2,28,-2,-2,-2,-2,-2,5184,3449,2300,0,150,3476,2300,0,150,150,0
50000,2,2,1,26,0,0,0,0,0,43800,44335,44626,40928,29367,2043,2126,2104,990,1200,0
50000,2,2,2,25,2,2,2,2,2,33995,34937,34394,36509,37105,1800,300,3000,1500,1500,1
1.00E+05,2,2,2,26,1,2,0,0,2,6056,5810,6860,8337,8054,0,1150,1600,0,1000,1
190000,2,2,2,24,0,-1,0,0,0,15740,106602,100177,102308,104614,106602,3700,3800,4000,4075,0
120000,2,2,2,27,2,2,2,2,2,120649,123203,119820,124755,99423,6000,0,8500,0,11345,1
20000,2,1,2,22,0,0,0,0,0,16917,17904,20030,18475,17631,3500,2450,2000,376,79,0
30000,2,2,2,22,1,2,0,0,0,16549,17085,17003,7150,6508,1500,1396,2000,178,2000,0
20000,2,3,2,22,2,2,0,0,0,16381,13837,14907,15853,17776,0,1600,1500,2500,0,1
20000,2,2,2,22,0,0,0,0,0,15247,16561,17280,18431,18341,1575,1294,1596,655,1669,1
80000,2,2,2,22,0,0,0,0,0,1742,2524,5097,6107,7141,1200,3000,1500,1500,700,0
80000,2,2,2,23,-1,0,0,0,0,78379,78589,77461,59228,46766,3015,2810,2000,2000,2000,0
50000,2,1,2,23,-1,-1,-1,-1,-1,3430,2478,2299,4800,9810,2548,2321,4800,9810,660,0
80000,2,1,2,23,2,2,2,0,0,84052,84787,77572,77123,49823,7100,0,3500,2500,2000,1
50000,2,1,2,23,0,0,0,0,0,49593,49918,51402,49020,50679,2200,2600,2500,3800,2200,0
50000,2,2,2,24,-1,-1,-2,-1,-1,594,0,0,51400,11330,0,0,51400,11330,1000,0
80000,2,2,2,24,-1,-1,-1,-1,-1,386,1392,18634,5433,2053,1396,18754,5449,2059,5798,0
20000,2,2,1,24,1,2,3,2,0,19242,21821,21197,20400,20000,3200,0,0,0,0,1
70000,2,3,2,24,0,0,0,-1,0,8391,10242,11026,2342,2390,2000,1000,2342,48,0,0
130000,2,2,2,23,0,0,0,-2,-2,8690,9500,0,0,0,1000,0,0,0,0,0
10000,2,2,2,21,2,2,3,2,0,6795,10398,10094,9768,8430,3905,0,0,300,2165,1
50000,2,2,1,23,2,2,0,0,0,54866,51520,41711,22775,4215,1000,1860,1600,452,100,1
50000,2,1,2,23,0,0,2,0,0,9978,12493,10447,12247,9195,3000,0,2020,0,100,0
20000,2,2,2,22,0,0,0,0,0,15090,15199,17111,18422,18234,1500,3000,2000,779,796,0
80000,2,1,2,22,-1,-1,-1,-1,-1,1807,133,5395,1182,266,133,5395,1182,266,233,0
70000,2,2,1,23,0,0,0,0,0,69951,70722,70815,63183,31633,3200,3202,2989,1081,1099,1
10000,2,2,2,22,1,-2,-2,-2,-2,0,0,0,-400,0,0,0,0,400,0,0
120000,2,2,2,23,0,0,2,0,0,39517,42543,41583,42736,43806,4000,0,2000,1600,1500,0
20000,2,2,2,23,0,0,0,2,0,15071,16082,17952,18216,17816,1266,2136,1000,0,1881,0
50000,2,2,2,23,-1,0,0,2,2,865,1893,3991,3748,3748,1202,2300,0,0,4999,0
20000,2,1,2,24,0,0,0,0,0,14273,13327,11789,11200,13244,1183,2000,1200,2244,506,0
40000,2,2,2,23,0,0,0,0,0,39402,39321,38246,39289,39882,2000,2000,2000,1500,1500,0
80000,2,1,2,23,0,0,0,0,0,78366,67801,68034,55674,48649,2540,2442,1810,1661,1668,0
20000,2,2,2,24,1,2,2,2,2,4697,3800,5989,5761,0,0,2266,38,0,0,1
130000,2,2,1,24,0,0,0,0,0,66072,68223,70638,72955,74877,3000,3001,3000,2500,2200,0
1.00E+05,2,2,1,24,-1,-1,0,-1,-1,53309,7500,15477,23472,12500,7500,10035,23500,12500,14666,0
120000,2,2,2,24,0,0,0,0,0,93338,91207,89890,88030,88579,3261,4793,3013,3014,3522,0
50000,2,3,2,24,0,0,0,0,0,48658,46749,42190,30683,29140,1900,1613,1504,1200,1100,0
190000,2,2,2,24,0,0,0,0,0,183821,186084,184426,104154,106014,9000,6621,2083,2500,3000,0
50000,2,1,2,25,0,0,0,-1,-1,20916,14500,0,790,3696,5000,0,790,3696,3000,0
20000,2,3,1,54,2,0,0,2,2,14381,16174,18210,19335,19715,2350,2300,1721,1000,1000,0
50000,2,1,2,23,1,-1,-1,-2,-2,-697,11361,0,0,0,12058,0,0,0,0,0
50000,2,1,2,23,0,0,0,2,2,15252,16885,18500,18864,19807,2200,2200,1000,1500,0,0
80000,2,2,2,22,2,2,0,0,0,53023,76708,39701,41021,41525,0,3320,1980,1484,1536,1
10000,2,3,2,22,2,0,0,0,-1,7720,10063,9272,-8758,8989,2500,1000,0,30000,500,1
50000,2,2,2,22,0,0,0,0,0,18293,19301,20338,22486,22932,1315,1352,2500,820,850,0
50000,2,2,2,22,0,0,0,0,0,50635,49488,48099,50021,50352,1760,1888,3464,1717,1766,1
50000,2,2,2,23,2,0,0,0,0,49441,45880,42621,21734,18775,1998,2198,1300,655,1100,0
20000,2,2,2,22,1,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
60000,2,1,2,27,2,2,0,0,0,19341,19625,20347,21669,23005,900,1342,1664,2000,0,1
50000,2,2,2,23,-1,0,0,2,0,9101,10446,12595,11449,9914,1502,2651,500,500,500,0
50000,2,2,2,23,0,0,0,0,0,47559,48549,50076,50205,19985,1784,2701,2220,1000,1050,1
20000,2,2,2,21,-1,-1,2,2,-2,390,780,780,0,0,780,0,0,0,0,0
20000,2,2,2,23,0,0,3,2,0,14418,18829,18248,17657,18007,5000,0,0,644,668,1
80000,2,3,1,23,2,2,2,2,2,22852,25371,26111,25393,29053,3200,1440,0,4100,0,1
50000,2,3,2,24,0,-1,-1,2,2,10901,16877,9673,7755,6701,22514,4000,8,3000,19000,1
120000,2,2,2,24,0,0,0,-2,-2,27491,20707,-1843,45041,45453,3000,1843,46884,1296,7000,0
50000,2,1,2,24,0,0,0,0,0,43219,35137,25862,12468,12381,2400,1900,2400,250,500,0
110000,2,1,2,24,1,2,0,0,0,115527,109871,110565,216850,110952,0,4000,7000,7766,3982,1
30000,2,2,2,24,1,2,2,0,0,26690,27954,27226,28427,28752,2000,0,2000,1000,1100,0
110000,2,2,2,23,2,0,0,-1,0,1587,2399,0,980,35305,1000,0,980,35000,1327,1
20000,2,2,2,23,0,0,2,0,0,15675,17462,16895,17470,7500,4492,0,1000,150,0,0
50000,2,2,2,23,0,0,0,0,0,47654,48529,44669,45684,46592,2000,1743,1758,1666,1725,0
50000,2,1,2,24,0,0,2,0,0,48483,52167,51052,50116,20181,4500,0,2000,19000,1000,1
50000,2,2,2,24,0,0,0,0,0,43638,42146,30026,29857,30619,2200,1700,2000,1261,1419,0
20000,2,2,2,22,2,0,0,0,0,20549,21301,22251,18040,18402,1400,1300,1284,646,1000,0
2.00E+05,2,2,1,36,0,0,0,0,0,184697,186660,77221,110294,68214,8001,5000,35000,6000,5000,0
30000,2,1,2,24,-1,0,0,0,0,1991,2621,4211,4709,4805,2000,2000,1000,96,0,0
130000,2,3,1,23,0,0,0,0,0,109592,113508,115633,96898,46425,5733,5659,4680,2325,0,0
20000,2,2,2,24,0,-1,-1,0,-1,4261,7830,17213,4781,3178,7830,17221,1203,3178,15834,0
20000,2,1,2,23,-1,0,0,0,0,19364,19082,19286,19637,18826,1358,1321,1400,1000,1000,0
60000,2,2,1,23,0,0,0,0,2,59408,58844,43427,30408,30632,2230,2000,4300,1000,0,0
30000,2,1,2,24,0,0,2,2,-2,27660,28780,780,0,0,2000,0,0,0,0,0
30000,2,2,2,22,2,0,0,0,0,27987,25690,27032,28070,29402,1420,1762,1800,2089,1059,1
120000,2,2,2,24,0,0,0,0,0,55829,53799,53021,53216,49194,2000,2600,4241,1700,2500,0
30000,2,2,2,24,0,0,0,0,2,20367,21882,22929,25433,26228,2000,1696,3200,1500,0,0
30000,2,1,2,24,0,0,0,0,0,26094,27095,28158,29385,29665,1440,1503,1730,1010,1206,0
60000,2,2,1,24,0,0,0,0,0,23851,24404,21849,18474,15488,1700,2000,1200,1000,0,1
50000,2,2,2,25,0,0,0,0,0,45688,47122,48888,37264,17486,2500,3000,2000,1000,1000,1
30000,2,2,2,25,0,0,0,0,0,8935,9948,10971,11982,12219,1165,1188,1199,436,452,0
270000,2,1,2,25,-1,-1,-1,-1,-1,4999,5588,3366,0,2192,5588,3366,0,2192,0,0
360000,2,1,2,25,0,0,0,0,0,160411,163079,166445,168301,171870,6200,6200,4768,5000,5000,0
450000,2,3,2,26,0,0,0,0,0,28765,24672,23095,20776,6189,1714,2012,1107,21,512,0
50000,2,1,2,25,-1,2,-1,-1,-1,9040,3020,2262,2185,0,0,2262,2185,0,5918,0
50000,2,3,2,25,0,0,0,0,0,27232,26777,27129,26613,26057,1439,1464,1401,908,935,0
120000,2,1,2,25,0,0,0,0,0,58106,53974,51786,43180,41469,2000,3000,3000,4000,4000,0
40000,2,1,2,26,1,2,2,2,0,7904,7628,10270,9961,10495,0,2775,0,1000,2000,1
140000,2,2,1,24,0,0,0,0,0,62755,64001,65341,66674,68003,2285,2365,2413,2431,2514,0
2.00E+05,2,2,1,25,-2,-2,-2,-2,-2,0,0,1257,0,0,0,1257,0,0,0,0
30000,2,2,2,25,-1,-1,0,0,0,415,150,150,150,150,150,0,0,0,0,0
30000,2,2,2,25,0,0,0,0,0,15493,16427,17379,23100,0,1500,1279,10000,0,0,0
30000,2,1,2,25,2,2,2,2,2,29335,29869,26425,28034,27375,4000,0,4400,0,2000,1
30000,2,2,1,25,0,0,0,2,0,25530,26600,29765,28933,29205,1500,3600,0,978,2300,0
110000,2,1,2,25,2,2,2,-1,-1,2729,4382,1972,1426,5660,4340,5,1426,5660,0,1
50000,2,1,2,24,1,2,2,2,2,33385,35538,34686,39097,38171,3000,0,5000,0,2000,0
130000,2,2,2,24,0,0,-1,0,0,135466,126091,128636,103400,40638,4139,137549,3519,1180,0,0
50000,2,2,2,25,0,0,0,0,0,47431,48306,35150,25104,20560,2000,1542,1475,1000,350,1
150000,2,1,2,25,0,0,0,0,0,87822,83850,56931,96867,95085,2575,2569,45000,5000,3312,0
30000,2,2,2,25,0,0,0,0,0,21020,21207,21403,21074,21289,2000,2000,1500,2000,1000,1
50000,2,2,2,23,0,0,0,0,0,15167,16393,14195,14859,9446,1523,1353,1017,1000,1000,0
20000,2,2,1,23,0,0,0,0,0,17049,16178,17218,18630,19029,15000,1600,2000,1000,1000,0
230000,2,2,2,24,0,0,2,0,0,64929,65093,59349,56418,52950,6000,0,3000,2000,1500,0
280000,2,1,2,25,-2,-2,-2,-2,-2,985,500,500,0,500,505,500,0,500,4778,0
50000,2,2,2,24,0,0,0,0,0,5819,8044,3469,2121,821,2555,1200,1000,0,3000,0
130000,2,2,2,23,0,0,0,0,0,44930,40688,40880,37851,37816,6000,6000,4000,10000,5000,0
20000,2,1,2,25,1,-1,-1,-1,-1,0,891,789,0,728,891,789,0,728,169,0
80000,2,3,1,26,0,0,0,0,0,69489,70336,71755,66175,67573,2600,2571,2500,2500,2600,0
1.00E+05,2,1,2,24,0,0,0,0,0,84895,71271,71053,70405,71109,3513,3169,3002,2022,3907,0
90000,2,2,2,24,2,0,0,2,0,89346,89466,93755,89706,89221,4100,8245,0,3450,7200,1
20000,2,1,2,24,-1,-1,-1,-1,-1,440,4023,440,440,440,4023,440,440,440,440,0
140000,2,2,1,24,2,-1,-1,-1,-1,1536,696,696,696,696,696,696,696,696,696,1
150000,2,1,2,24,-1,-1,-1,-1,-1,291,291,291,291,658,291,291,291,658,441,1
140000,2,1,2,24,2,0,0,0,2,778,982,1206,5430,4460,980,1000,5000,0,5000,0
50000,2,2,2,24,2,0,0,0,0,23497,24197,25226,26238,26760,1395,1424,1436,958,989,0
30000,2,3,2,24,1,-2,-1,0,0,0,0,1469,2432,827,0,1469,1008,300,0,0
110000,2,2,2,22,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
80000,2,1,2,23,-1,-1,-2,-1,-1,326,-326,0,652,0,0,652,652,0,326,0
30000,2,2,1,23,0,0,0,0,2,21710,23021,23851,26067,25357,1670,1500,2609,0,930,1
90000,2,2,2,23,0,0,0,-2,-1,28120,32429,0,0,2522,5000,0,0,2522,94,0
80000,2,2,2,25,0,0,0,0,0,47836,49038,53158,48269,48019,2000,5000,2000,2000,2000,0
30000,2,2,2,25,3,2,2,2,2,9095,10297,9988,11708,11223,1500,0,1892,0,1042,1
20000,2,1,2,24,0,0,0,2,0,19335,20094,19495,18845,19023,1415,3600,0,700,4500,0
30000,2,2,1,24,0,0,0,0,0,3740,4616,5837,6778,6912,1100,1300,1200,247,256,0
80000,2,1,2,24,1,2,0,0,0,2254,620,4220,8540,8540,0,3600,4500,0,0,0
90000,2,2,2,23,0,0,0,0,-1,88015,69701,52046,42541,8571,5640,16021,13280,8571,19653,0
50000,2,2,2,25,0,0,0,0,0,46895,45929,44709,28179,28877,2000,1740,1400,1000,1000,0
20000,2,1,2,22,2,0,0,0,0,13718,15033,15751,17068,17891,1550,1268,1585,1408,0,1
10000,2,2,2,22,0,0,0,0,0,6488,7502,8519,9376,9562,1282,1299,1156,342,354,0
80000,2,3,2,23,0,0,0,0,0,66909,67465,65470,57187,29058,2451,3017,1557,1500,1000,0
60000,2,2,2,25,0,0,0,0,0,75932,60693,50324,58688,30099,3121,3000,12000,30000,12000,1
50000,2,1,2,25,0,0,0,0,0,50051,46768,48124,48171,19401,1754,2500,1781,2000,695,0
30000,2,3,2,22,0,0,0,0,0,30136,20741,21906,23183,13273,1335,1500,1700,750,200,0
30000,2,2,2,23,2,2,2,2,2,34048,33053,33506,41931,38638,0,1800,9851,0,1183,0
10000,2,1,2,24,0,0,0,0,0,6632,7095,7565,8854,9229,2000,2000,2000,1000,1000,0
50000,2,1,2,26,-1,-1,-2,-2,-1,5052,0,0,0,4400,0,0,0,4400,5000,0
290000,2,1,2,24,0,0,-2,-2,-1,11157,0,0,0,2700,0,0,0,2700,0,0
1.00E+05,2,1,1,24,0,0,0,0,0,10376,36404,37813,38881,39634,26404,2000,2001,1700,1650,0
40000,2,3,1,26,2,2,2,2,2,33811,34654,35597,36211,35334,1700,1800,1500,0,1500,1
130000,2,2,2,26,2,0,0,0,0,130535,127155,126264,128318,96428,6000,5200,5000,3500,3622,1
1.00E+05,2,2,1,26,0,0,0,0,0,1962,4911,5933,6942,7102,3000,1106,1115,275,3000,0
360000,2,1,2,27,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,300,0
110000,2,1,2,23,0,0,0,0,0,78793,79182,76460,60136,41872,3400,4000,2951,1600,1540,0
150000,2,2,2,23,0,0,0,0,0,58757,59555,59684,59501,59075,2714,2812,2599,2143,2208,0
1.00E+05,2,1,2,23,-1,-1,-1,-1,-1,4802,4802,4714,11642,4897,4806,4718,11734,4901,3723,0
50000,2,1,2,23,1,2,0,0,0,50638,49484,45095,9299,3054,0,2155,1000,1500,0,1
50000,2,2,2,22,0,0,0,0,-2,50180,38404,29775,0,0,2100,1800,0,0,0,0
50000,2,2,1,22,0,0,0,0,0,47718,48719,47725,46467,14767,2106,2200,2000,1000,700,0
60000,2,2,2,23,0,0,0,0,0,48413,52587,54733,55618,56827,5000,3000,1888,2000,2000,1
40000,2,2,2,23,0,0,0,0,2,18653,20035,21406,24735,24050,2000,2000,4000,0,20000,0
50000,2,3,1,25,2,2,0,0,0,51243,49805,50654,41776,17083,0,2025,2062,2016,1022,1
80000,2,3,2,25,0,0,0,0,0,79986,80012,78748,76722,70370,3000,3010,2700,2300,2500,0
50000,2,2,1,24,0,0,0,-1,0,20173,15509,7085,10358,8606,1500,2008,10358,1000,1000,0
10000,2,2,2,22,-1,-1,2,0,0,3646,7374,6714,4432,6652,4000,0,2000,3000,0,0
50000,2,2,2,24,0,0,0,0,-2,30344,47000,33034,0,0,20002,1000,0,0,0,0
180000,2,2,1,24,0,0,-2,-1,-1,6272,0,0,1000,2190,0,0,1000,2190,0,0
80000,2,2,2,25,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
50000,2,1,2,25,1,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,1
50000,2,2,1,25,-1,-1,-1,2,0,8731,2463,8514,5797,2413,2463,8514,0,0,33353,0
30000,2,1,2,22,-2,-2,-2,-2,-2,8066,4869,3781,1991,3951,4869,4000,1991,3951,2612,0
50000,2,5,2,23,0,0,0,0,0,48473,49454,47893,30707,50741,2100,2021,1562,26004,1800,0
80000,2,2,2,24,0,0,0,0,0,77883,78749,77025,66725,21604,3500,4000,2784,1882,1000,0
150000,2,2,2,26,0,0,0,0,0,69169,67855,74494,74204,75678,3083,10000,2554,2566,2600,0
120000,2,1,2,24,-1,-1,-1,-1,-1,2946,384,1914,390,0,384,1920,390,0,780,1
80000,2,2,1,24,2,2,-1,0,0,3177,-13,4229,4161,4042,0,4242,1032,1000,2812,1
240000,2,2,2,24,0,0,0,0,0,75830,50787,51524,31783,33993,1480,1601,1400,3000,3180,0
30000,2,2,2,24,0,0,2,2,0,27465,30386,31105,30270,29963,3700,1500,0,1050,1250,0
150000,2,1,2,25,0,0,0,0,0,30305,40190,39743,48971,38291,10190,10000,10003,0,0,0
50000,2,1,2,25,0,0,0,0,0,41892,43875,45052,44938,40655,3000,2200,2000,2000,2000,0
50000,2,2,1,24,0,0,0,0,0,25562,33879,33441,32697,33693,10000,2000,1500,3000,1500,0
230000,2,1,2,24,-1,0,0,0,-1,5883,7923,5418,0,2000,7000,1000,0,2000,987,0
90000,2,2,2,24,0,0,0,0,0,84137,85684,87396,67761,65602,3210,3503,2420,2400,2400,0
230000,2,1,2,25,-2,-2,-2,-2,-2,264,264,264,264,264,264,264,264,264,264,0
90000,2,1,2,25,0,0,0,0,0,6090,7477,8848,10135,11731,1500,1500,1500,2000,1500,0
230000,2,2,1,25,0,0,0,0,0,9167,10468,10722,11543,10058,1392,2000,1000,0,10100,0
230000,2,2,2,25,0,0,0,0,0,95544,95311,94489,93143,87654,4200,4500,4114,3500,4000,0
420000,2,2,2,25,0,-1,0,0,0,17685,28206,122212,117835,112705,30553,1.00E+05,4013,3822,4086,0
50000,2,1,2,25,0,0,0,0,0,30587,30440,30367,30621,30150,1800,1900,1800,1500,1450,0
70000,2,2,2,24,0,0,0,0,0,67897,62826,62595,40327,48673,3000,2916,2004,15006,3000,0
2.00E+05,2,4,2,25,-2,-2,-2,-2,-2,3302,0,0,-5,-5,0,0,0,0,0,0
30000,2,1,2,25,0,0,0,0,0,27396,27994,28631,28935,28954,1753,1786,1486,1170,1200,0
60000,2,2,2,24,2,2,0,0,2,47210,46155,46838,50044,50923,0,1725,4000,2000,2200,1
230000,2,1,2,25,-2,-2,-2,-2,-2,248,248,248,248,248,248,248,248,248,248,0
1.00E+05,2,2,2,25,0,0,0,0,0,100778,98987,101368,100466,97117,4000,4000,4000,3500,3700,0
420000,2,3,2,25,2,2,2,0,0,68394,72874,71035,57503,56467,5620,0,2000,1892,1979,0
1.00E+05,2,2,2,25,-2,-2,-1,0,0,880,880,2926,60540,60929,880,2926,58801,2200,5000,0
160000,2,3,2,26,0,0,2,-1,-1,19542,24035,17561,17094,4353,10000,0,17098,4353,2500,0
260000,2,1,2,26,0,0,0,0,0,238110,244368,245186,254614,176211,10368,15186,14614,7211,7850,0
280000,2,2,1,26,0,-1,-1,-1,-1,6056,804,4712,1728,2076,1200,4720,1728,2076,1709,0
70000,2,2,2,24,0,0,-2,-1,-1,36175,0,0,680,69257,0,0,680,71867,9812,0
50000,2,1,2,26,2,2,2,2,2,47068,46010,49333,49708,45112,0,4070,1551,0,1528,1
1.00E+05,2,2,2,26,2,2,2,2,2,30067,36705,35847,37939,38619,7500,0,3500,1600,0,1
1.00E+05,2,1,1,28,1,2,-1,-1,0,11059,10105,388,90907,91550,0,388,90907,3413,3359,0
290000,2,1,2,26,-1,0,0,-1,0,55758,7970,7106,8901,16813,5029,5035,8925,11030,5077,0
180000,2,1,2,26,-1,-1,-2,-2,-2,3000,0,0,0,0,0,0,0,0,0,0
3.00E+05,2,2,1,25,1,2,0,0,0,237155,231932,238917,230083,13862,102,11672,9700,1053,2010,1
80000,2,2,2,25,0,0,0,0,0,34984,37853,36230,37235,38575,3015,1155,1940,1500,1174,0
90000,2,2,1,25,0,0,0,0,0,58502,57846,50663,45515,42599,3043,2018,2033,2016,2010,0
5.00E+05,2,2,2,29,0,0,0,0,0,433792,396009,335873,320755,316650,13678,12021,11428,10871,11736,1
40000,2,1,2,25,-1,-1,-1,-1,-1,20216,8851,17940,31308,12009,8851,18220,31319,12009,33482,0
170000,2,3,2,26,2,2,2,0,0,63977,63630,51986,90196,50464,2550,0,3500,3000,2001,0
30000,2,2,2,25,0,0,0,0,0,14045,15363,16108,17888,16505,1555,1300,4894,1000,800,0
120000,2,2,2,23,-2,-2,-2,-2,-2,436,1476,475,804,245,1480,478,804,245,144,0
1.00E+05,2,2,2,28,0,-1,2,2,-1,1506,89,89,0,356,89,0,0,356,16213,1
50000,2,2,2,28,1,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
360000,2,2,1,26,-1,-1,-1,-1,0,4183,6469,465,4251,1668,6501,467,5452,41,2286,0
220000,2,1,2,26,0,0,0,0,0,29452,33967,41422,44738,51479,5000,8000,4000,7500,6000,0
110000,2,2,2,25,-2,-2,-2,-2,-2,-2628,-5118,31503,-2880,-5000,165,36621,1496,10000,5000,0
110000,2,1,2,26,0,0,0,0,0,113284,110062,100659,93909,78589,5200,4628,4878,3000,2055,0
310000,2,2,2,26,0,0,0,0,0,219155,223308,225574,224001,230902,10000,10000,6000,10000,39000,0
50000,2,2,2,27,-1,-1,-1,-1,-1,45750,1655,8425,10408,53327,1655,8425,10424,53327,318,0
50000,2,1,2,26,1,-2,-2,-2,-2,-18,-18,-18,-18,-18,0,0,0,0,0,0
2.00E+05,2,1,2,26,0,0,0,0,0,29339,21624,22409,11671,5493,2000,1770,2003,900,1800,0
120000,2,2,1,27,0,0,-1,-1,-2,50620,15000,100,0,0,1000,100,0,0,0,0
80000,2,2,1,27,1,2,0,0,0,81841,79062,74722,40151,28424,15,2876,2052,625,693,1
320000,2,2,2,27,0,0,0,0,0,228129,324028,295760,151783,125860,100741,15993,57149,5136,40275,0
210000,2,1,2,27,-1,-1,-1,-1,-1,4426,0,1349,10368,0,0,1349,10368,0,0,0
90000,2,2,2,26,2,2,2,2,0,88103,90951,92226,89817,87296,8300,3600,0,3300,3400,1
170000,2,1,2,26,0,0,0,0,0,172523,164962,169636,152603,114885,8000,9000,5800,3505,3500,0
310000,2,2,2,25,-2,-2,-2,-2,-2,2548,10304,12497,8568,1787,10317,12497,8580,1787,498,0
360000,2,2,2,26,2,0,-1,0,-1,2143,3060,3548,3408,5995,1000,3548,1000,5995,10136,0
2.00E+05,2,1,2,26,-2,-2,-2,-2,-2,2364,442,33442,2140,964,442,33448,2140,964,2075,0
5.00E+05,2,3,2,26,0,0,0,0,0,16162,18581,19321,21986,22440,3000,1335,3000,811,3000,0
3.00E+05,2,2,2,26,0,0,0,0,0,212323,216844,220004,18715,18675,8420,7117,1285,702,810,0
130000,2,2,2,26,1,2,0,0,0,99290,96811,99330,94501,91503,0,5000,3358,3500,6000,1
260000,2,1,2,26,0,0,0,0,0,144112,144619,142380,141746,112938,5033,5046,4573,4000,3800,0
1.00E+05,2,3,2,27,0,0,0,0,0,89312,141034,61119,58535,54224,3000,2208,2700,2000,1844,0
70000,2,2,2,26,0,0,0,0,0,65229,66348,67292,67091,49303,3000,3100,2400,2000,2000,0
1.00E+05,2,2,1,26,0,0,0,2,0,95087,87380,87083,82653,72867,3965,7138,0,2448,2674,1
80000,2,1,2,26,0,-1,-1,2,2,1238,376,2281,1356,355,376,2281,0,0,0,0
1.00E+05,2,1,2,25,2,0,0,2,0,97570,87923,91078,86433,65149,4100,5514,2500,3000,4000,1
70000,2,1,2,24,0,0,0,2,2,47220,48432,52650,53099,51648,2000,5000,1900,0,4600,0
170000,2,1,2,27,2,2,2,0,0,169057,170609,164777,166227,166199,7500,0,7400,5978,6251,0
30000,2,1,2,26,-1,2,2,2,0,9600,8805,10534,8240,7027,0,2399,0,388,260,0
20000,2,3,2,26,1,2,0,0,0,18025,17443,18117,17040,17763,0,1277,1300,1000,799,0
180000,2,1,2,26,-1,-1,-1,-1,-1,17517,27856,16285,9632,15025,28000,16370,9676,15098,54207,0
30000,2,2,1,27,2,0,0,2,2,20581,21632,24267,24572,24872,1700,3300,1000,1000,1100,1
80000,2,1,2,27,0,0,0,0,0,82150,80163,81296,81624,81614,3463,3600,3624,3200,3100,0
60000,2,2,2,27,0,0,0,2,2,27921,29954,33166,33528,32690,2500,3700,1200,0,2500,0
150000,2,1,2,26,0,0,0,0,0,151812,145411,132560,121003,69091,7005,6612,4540,2426,1854,0
50000,2,3,2,23,2,0,0,0,0,46913,47486,47963,33499,19227,1938,1703,1304,680,696,0
360000,2,1,1,27,1,-2,-1,-1,0,0,0,9000,3002,3063,0,9000,3002,61,0,0
70000,2,3,1,26,2,0,0,0,0,71832,71147,72227,71078,50777,3275,3800,3200,1950,2000,0
50000,2,1,2,27,2,0,0,0,2,48064,47691,49140,49423,48377,3000,2525,3900,0,2000,1
90000,2,1,2,28,1,2,0,0,0,52061,50472,46226,40920,29863,79,5000,10009,10000,0,1
60000,2,3,2,27,0,0,0,0,0,39325,40668,42009,43804,44473,2000,2000,2500,1700,2000,0
360000,2,1,2,27,-2,-2,-2,-2,-2,2434,3881,2394,2441,2441,3900,2406,2453,2453,2453,0
70000,2,2,2,22,0,0,0,0,0,66748,52642,40934,34685,30166,2049,1700,1446,1000,1044,0
20000,2,2,2,23,3,2,2,2,2,12508,12015,14459,14498,14029,0,2955,597,0,1473,1
110000,2,2,1,25,2,0,0,0,0,30079,29349,27630,22017,20517,1494,1402,1534,800,700,1
30000,2,2,2,25,0,0,0,0,-2,15767,16083,6115,0,0,1488,1000,0,0,0,0
90000,2,3,2,25,0,0,0,-2,-2,74814,71859,0,0,0,5000,0,0,0,0,0
210000,2,2,1,25,0,0,0,0,0,142848,94018,96926,100399,101472,5000,4415,6000,3635,4000,0
270000,2,1,2,27,0,0,0,0,0,196192,200750,204418,197854,173743,9000,9500,8929,7265,5400,0
60000,2,1,2,27,2,-1,-1,-1,-1,322,530,8004,692,0,563,8004,692,0,191,0
280000,2,2,2,24,-1,-1,-1,-1,-1,316,316,3861,316,10800,316,3861,316,10800,382,0
50000,2,3,2,25,0,0,0,0,-2,8298,5841,3750,0,0,1250,1000,0,0,0,0
70000,2,1,1,25,0,0,0,0,0,69334,66987,58055,44593,-1380,3000,2213,1565,0,50137,0
140000,2,2,2,26,-1,-1,-1,-1,0,10066,6465,13524,94419,93295,6483,13566,94422,3100,3600,0
30000,2,3,2,26,0,0,0,0,0,27818,27594,29717,28812,28762,3000,2595,1200,1020,10404,1
