loan_amnt,int_rate,installment,home_ownership,annual_inc,verification_status,loan_status,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,last_pymnt_amnt,collections_12_mths_ex_med,application_type,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,debt_settlement_flag
35000,0.0819,1099.85,MORTGAGE,150000.0,Not Verified,0,11.5,0,1,12,0,1826,18,w,32399.41,32399.41,3259.74,3259.74,2600.59,659.15,0.0,1099.85,0,Individual,0,557276,0,5,1,3,12.0,154784,75.0,3,4,1507,43.0,44100,1,1,2,7,46440.0,41373.0,4.0,0,102.0,288,9,9,1,9.0,1.0,1,3,4,5,5,10,6,7,4,12,0,4,94.4,0.0,0,0,736220,156610,43100,145120,N,N
8500,0.0819,267.11,MORTGAGE,225000.0,Not Verified,0,13.3,0,3,21,0,9558,43,w,8080.38,8080.38,530.35,530.35,419.62,110.73,0.0,267.11,0,Individual,0,242163,2,6,2,4,6.0,64521,85.0,1,2,9558,42.0,123300,2,2,3,6,11532.0,113742.0,12.2,0,144.0,83,11,6,2,11.0,6.0,0,1,1,14,26,12,14,29,1,21,0,3,97.7,7.1,0,0,445628,74079,123300,141724,N,N
35000,0.1719,1251.16,RENT,150000.0,Not Verified,0,9.6,1,0,12,0,12469,21,w,34250.21,34250.21,1435.0,1435.0,749.79,685.21,0.0,1501.85,0,Individual,0,45827,0,7,0,1,15.0,33358,84.0,0,1,6899,75.0,21200,1,3,0,2,3819.0,822.0,93.3,0,205.0,147,14,14,0,14.0,13.0,2,3,5,3,7,10,5,11,5,12,1,0,89.5,100.0,0,0,61027,45827,12200,39827,N,N
2800,0.1691,99.71,MORTGAGE,82000.0,Source Verified,0,31.98,1,4,18,0,10869,69,f,2616.68,2616.68,293.87,293.87,183.32,110.55,0.0,99.71,0,Individual,124,354557,4,4,5,7,3.0,67389,87.0,2,4,3569,57.0,36100,19,6,23,12,19698.0,20034.0,31.9,0,112.0,123,1,1,2,1.0,3.0,0,6,11,8,14,45,13,19,11,18,0,8,98.6,0.0,0,0,407055,78258,29400,91316,N,N
20000,0.124,448.95,MORTGAGE,180000.0,Not Verified,0,10.21,1,0,18,0,14488,50,w,19757.72,19757.72,435.17,435.17,242.28,192.89,0.0,448.95,1,Individual,0,657902,2,11,0,2,17.0,93661,92.0,0,3,9208,73.0,45000,2,1,4,9,36550.0,30512.0,32.2,0,196.0,249,19,4,7,19.0,4.0,1,2,2,4,5,33,4,10,2,18,1,4,93.6,25.0,0,0,714815,108149,45000,102387,N,N
20000,0.1033,428.2,RENT,31760.0,Not Verified,0,18.71,0,1,15,0,3585,24,w,19485.72,19485.72,867.88,867.88,514.28,353.6,0.0,428.2,0,Individual,0,7809,0,0,0,1,20.0,4224,47.0,2,6,1959,13.0,53400,1,1,2,7,521.0,29823.0,8.5,0,150.0,183,10,10,0,20.0,2.0,0,4,7,7,8,5,14,19,7,15,0,2,100.0,0.0,0,0,62348,7809,32600,8948,N,N
35000,0.1356,806.43,RENT,76000.0,Source Verified,0,24.0,1,1,10,0,3504,21,w,34173.5,34173.5,1586.49,1586.49,826.5,759.99,0.0,806.43,0,Individual,0,283406,1,3,1,2,6.0,171289,81.0,0,2,2600,59.0,18700,1,0,1,4,35426.0,6751.0,30.4,0,151.0,195,14,6,4,43.0,6.0,1,2,3,4,8,7,6,10,3,10,1,1,82.4,0.0,0,0,320083,174793,9700,141383,N,N
6000,0.2,222.99,MORTGAGE,50000.0,Not Verified,0,25.88,0,0,10,0,23060,26,w,5877.01,5877.01,209.66,209.66,122.99,86.67,0.0,222.99,0,Individual,0,107671,0,4,2,2,7.0,84611,97.0,1,2,12416,85.0,33000,2,0,3,4,10767.0,1250.0,94.7,0,185.0,174,12,7,0,12.0,7.0,0,3,5,3,3,20,6,6,5,10,0,3,100.0,66.7,0,0,106932,107671,23700,73932,N,N
4500,0.0702,138.99,MORTGAGE,65506.0,Not Verified,0,17.61,0,1,11,0,9491,19,w,4160.02,4160.02,412.58,412.58,339.98,72.6,0.0,138.99,0,Individual,0,157873,4,3,2,4,6.0,25706,76.0,2,2,6930,54.0,30800,6,3,1,7,14352.0,20301.0,30.9,0,151.0,156,2,2,2,2.0,6.0,0,3,4,4,4,7,6,10,4,11,0,4,100.0,0.0,0,0,202040,35197,29400,33900,N,N
35000,0.1691,868.15,MORTGAGE,130000.0,Source Verified,0,27.89,0,1,11,0,35789,18,w,34244.83,34244.83,1703.42,1703.42,755.17,948.25,0.0,868.15,0,Individual,0,276425,0,7,0,1,17.0,194492,106.0,0,0,13734,101.0,40000,0,0,1,1,25130.0,4211.0,89.5,0,154.0,189,50,17,1,50.0,2.0,0,3,3,3,7,10,3,7,3,11,0,0,94.4,66.7,0,0,338565,230281,40000,244965,N,N
3000,0.1719,107.25,MORTGAGE,75000.0,Verified,0,18.4,0,0,14,0,34109,28,w,2935.72,2935.72,104.39,104.39,64.28,40.12,0.0,107.25,0,Individual,197,182754,1,2,1,2,7.0,15167,94.0,0,0,4716,66.0,58100,5,0,2,3,13054.0,17293.0,53.4,0,164.0,267,40,5,3,40.0,5.0,0,6,11,6,9,8,11,17,11,14,0,2,96.4,33.3,0,0,208272,49276,37100,16117,N,N
30000,0.0702,926.59,MORTGAGE,139000.0,Not Verified,0,12.84,0,0,13,0,31995,31,f,27733.52,27710.41,2768.07,2765.76,2266.48,501.59,0.0,926.59,0,Joint App,0,331062,2,2,1,2,5.0,42224,98.0,1,2,17759,54.0,94200,0,0,1,5,25466.0,52281.0,37.5,0,148.0,230,2,2,5,2.0,12.0,0,5,6,8,14,7,10,19,6,13,0,3,100.0,25.0,0,0,403238,74219,83700,43038,N,N
25000,0.1614,609.82,MORTGAGE,122000.0,Not Verified,0,17.18,2,0,18,0,11296,35,w,24726.43,24726.43,587.4,587.4,273.57,313.83,0.0,609.82,0,Individual,0,363377,1,4,1,2,7.0,139197,75.0,3,5,5161,48.0,52800,3,1,3,7,20188.0,38904.0,22.5,0,222.0,214,3,3,3,9.0,7.0,3,8,8,11,12,17,13,15,8,18,1,4,82.4,0.0,0,0,410318,150493,50200,134280,N,N
20000,0.0702,617.73,MORTGAGE,225000.0,Not Verified,0,15.16,0,0,7,0,2389,60,w,19499.27,19499.27,609.93,609.93,500.73,109.2,0.0,617.73,0,Joint App,0,651419,1,2,1,1,4.0,258003,89.0,0,0,620,35.0,27200,0,0,1,1,93060.0,15880.0,3.8,0,173.0,131,37,4,1,98.0,7.0,0,1,3,1,3,52,4,7,3,7,0,1,100.0,0.0,0,0,749481,260392,16500,305281,N,N
35000,0.118,775.03,MORTGAGE,150000.0,Verified,0,19.74,0,0,11,0,36543,24,w,33694.65,33694.65,2130.07,2130.07,1305.35,824.72,0.0,775.03,0,Individual,0,549479,0,4,0,2,14.0,44408,63.0,1,3,22259,71.0,43900,0,6,4,6,49953.0,6157.0,85.6,0,160.0,63,11,11,1,11.0,1.0,1,5,5,5,5,14,6,8,5,11,0,1,95.5,40.0,0,0,599136,80951,42700,70803,N,N
16000,0.0819,325.88,RENT,41000.0,Source Verified,0,20.64,0,0,18,0,14381,19,w,15565.16,15565.16,666.32,666.32,434.84,231.48,0.0,325.88,0,Individual,0,25852,0,1,0,0,35.0,11471,60.0,1,6,3883,35.0,54600,0,1,2,6,1436.0,34719.0,29.3,0,35.0,58,8,8,0,8.0,8.0,0,9,9,14,14,1,17,18,9,18,0,1,100.0,0.0,0,0,73730,25852,49100,19130,N,N
15800,0.1072,515.18,MORTGAGE,72000.0,Not Verified,0,31.42,0,0,9,0,214,27,w,15425.97,15425.97,505.77,505.77,374.03,131.74,0.0,515.18,0,Individual,0,278982,2,4,5,7,1.0,72237,95.0,0,1,214,79.0,16000,4,8,8,8,30998.0,15286.0,1.4,0,217.0,217,13,1,4,47.0,2.0,0,1,1,3,6,14,4,9,1,9,0,5,100.0,0.0,0,0,310983,72451,15500,75883,N,N
10000,0.1033,324.23,RENT,49500.0,Not Verified,0,27.61,0,0,13,1,10376,38,w,9279.39,9279.39,935.39,935.39,720.61,214.78,0.0,324.23,0,Individual,0,30350,1,2,1,3,6.0,19974,80.0,1,5,3118,64.0,22700,5,1,6,8,2335.0,4261.0,59.8,0,143.0,194,10,6,0,10.0,6.0,0,4,8,4,15,8,11,30,8,13,0,2,100.0,0.0,1,0,47592,30350,10600,24892,N,N
8000,0.1298,269.48,RENT,23850.0,Source Verified,0,25.72,0,1,7,0,2718,8,w,5865.76,5865.76,2263.19,2263.19,2134.24,128.95,0.0,269.48,0,Individual,0,9962,2,2,1,1,5.0,7244,45.0,2,3,1021,37.0,10500,1,1,1,4,1423.0,4522.0,29.3,0,45.0,48,3,3,0,15.0,5.0,0,2,5,2,2,3,5,5,5,7,0,3,100.0,0.0,0,0,26702,9962,6400,16202,N,N
19000,0.0646,581.99,OWN,130000.0,Source Verified,0,15.04,0,0,17,1,21680,29,w,17998.0,17998.0,1197.16,1197.16,1002.0,195.16,0.0,621.99,0,Individual,0,129580,1,2,0,1,13.0,11309,26.0,1,1,8098,29.0,63900,10,2,10,4,7622.0,7848.0,57.8,0,88.0,178,1,1,1,45.0,10.0,0,2,8,3,5,10,11,15,8,17,0,1,100.0,33.3,1,0,218068,35416,18600,43002,N,N
25000,0.0819,509.19,MORTGAGE,110000.0,Source Verified,0,9.04,0,0,9,0,27796,26,w,24661.44,24661.44,486.44,486.44,338.56,147.88,0.0,509.19,0,Individual,0,536172,1,2,0,2,16.0,34663,93.0,0,1,17900,63.0,62200,0,3,1,5,67022.0,31204.0,47.1,0,97.0,348,21,3,5,21.0,5.0,0,4,4,4,9,9,6,12,4,9,0,1,100.0,25.0,0,0,574536,62459,59000,37336,N,N
25000,0.1356,576.02,RENT,50000.0,Verified,0,39.25,0,1,6,0,9072,16,w,24706.48,24706.48,557.19,557.19,293.52,263.67,0.0,576.02,0,Individual,0,46864,0,2,0,3,14.0,37792,69.0,0,2,4247,52.0,25200,1,1,2,5,7811.0,10193.0,39.3,0,122.0,97,15,14,0,15.0,0.0,0,2,3,3,3,12,4,4,3,6,0,0,100.0,0.0,0,0,91554,46864,16800,66354,N,N
9000,0.0756,280.21,MORTGAGE,65000.0,Not Verified,0,33.9,0,0,12,0,4832,29,w,8551.57,8551.57,567.98,567.98,448.43,119.55,0.0,280.21,0,Joint App,0,342324,1,4,1,2,8.0,85949,75.0,1,1,4727,59.0,38700,4,2,1,3,28527.0,30568.0,13.6,0,112.0,92,3,3,1,3.0,8.0,0,2,2,6,6,20,7,8,2,12,0,2,100.0,0.0,0,0,417055,90781,35400,114199,N,N
2000,0.2,74.33,MORTGAGE,93000.0,Not Verified,0,21.01,0,0,14,0,23296,26,w,1959.0,1959.0,72.11,72.11,41.0,31.11,0.0,74.33,0,Individual,0,168210,0,3,0,1,13.0,17869,55.0,1,2,2542,73.0,24100,1,4,0,3,12015.0,0.0,100.9,0,179.0,277,10,10,2,10.0,13.0,0,5,10,5,8,7,10,17,10,14,0,1,96.2,100.0,0,0,190651,41165,9700,32235,N,N
5000,0.2339999999999999,194.6,RENT,47639.0,Verified,0,33.74,0,1,6,0,5585,9,w,4803.91,4803.91,382.7,382.7,196.09,186.61,0.0,194.6,0,Individual,0,45325,0,5,3,5,9.0,39740,90.0,0,1,5585,102.0,5500,1,2,2,6,7554.0,5500.0,102.0,0,221.0,37,11,9,0,20.0,3.0,0,1,1,1,1,5,1,4,1,6,0,3,100.0,100.0,0,0,49587,45325,5500,44087,N,N
15000,0.1131,328.47,MORTGAGE,55000.0,Not Verified,0,14.07,0,0,17,0,14418,43,w,14433.41,14433.41,975.99,975.99,566.59,409.4,0.0,328.47,0,Individual,0,271969,2,1,1,1,6.0,4645,93.0,2,2,2876,36.0,48500,2,9,0,5,15998.0,20731.0,25.4,0,166.0,285,6,6,3,6.0,13.0,0,7,12,8,8,10,15,30,12,17,0,5,97.7,12.5,0,0,309500,19063,27800,5000,N,N
16000,0.1171,529.22,RENT,55000.0,Source Verified,0,11.74,0,0,14,0,8533,17,f,15626.91,15626.91,518.81,518.81,373.09,145.72,0.0,529.22,0,Individual,0,15258,1,1,0,1,15.0,6725,67.0,2,3,2267,42.0,26800,1,0,1,4,1090.0,13683.0,37.5,0,39.0,150,2,2,0,2.0,8.0,0,7,8,9,11,2,13,15,8,14,0,2,100.0,22.2,0,0,36800,15258,21900,10000,N,N
4000,0.0881,126.85,RENT,105000.0,Not Verified,0,30.27,0,0,20,0,14924,48,f,3804.32,3804.32,249.78,249.78,195.68,54.1,0.0,126.85,0,Individual,0,141826,2,5,1,4,1.0,126902,80.0,2,6,6048,42.0,70900,1,6,0,10,7091.0,34625.0,26.5,0,172.0,133,5,1,0,8.0,14.0,0,4,7,8,8,32,15,16,7,20,0,3,100.0,12.5,0,0,242599,141826,47100,171699,N,N
4000,0.0646,122.53,RENT,32496.0,Not Verified,0,37.19,0,0,15,1,6602,21,w,3646.71,3646.71,393.62,393.62,353.29,40.33,0.0,122.53,0,Individual,0,34307,0,2,0,0,31.0,27705,53.0,0,2,2216,34.0,47900,0,4,0,2,2287.0,6784.0,24.6,0,87.0,198,16,16,0,16.0,17.0,0,1,9,2,2,4,13,17,9,15,0,0,100.0,0.0,1,0,99916,34307,9000,52016,N,N
16000,0.2235,445.1,MORTGAGE,144000.0,Source Verified,0,16.71,1,1,11,0,5906,20,w,15852.9,15852.9,425.23,425.23,147.1,278.13,0.0,445.1,0,Individual,1943,56160,1,4,2,4,6.0,50254,39.0,0,2,1901,41.0,12300,3,0,2,6,5105.0,594.0,90.9,0,262.0,71,15,6,0,15.0,6.0,1,5,5,5,6,11,6,8,5,11,0,2,80.0,100.0,0,0,86981,56160,6500,74681,N,N
25000,0.1474,591.35,MORTGAGE,120000.0,Source Verified,0,18.62,0,0,8,0,32262,44,w,24715.73,24715.73,550.41,550.41,284.27,266.14,0.0,591.35,0,Individual,0,246342,0,3,1,2,9.0,49961,58.0,0,1,17762,53.0,62900,1,10,3,3,30793.0,30638.0,51.3,0,149.0,215,13,9,2,13.0,9.0,0,4,4,4,11,26,4,16,4,8,0,1,100.0,25.0,0,0,299609,82223,62900,61209,N,N
10000,0.1797,361.38,RENT,78000.0,Not Verified,0,7.57,0,1,7,0,3413,9,w,9573.57,9573.57,712.78,712.78,426.43,286.35,0.0,361.38,0,Individual,0,9401,5,1,0,1,18.0,5988,62.0,6,6,1564,43.0,12100,0,0,1,7,1343.0,7983.0,29.4,0,132.0,12,1,1,0,1.0,1.0,1,4,5,5,5,3,6,6,5,7,0,6,88.9,0.0,0,0,21729,9401,11300,9629,N,N
35000,0.1614,1232.92,MORTGAGE,115000.0,Not Verified,0,5.98,0,2,8,0,7,24,w,33465.4,33465.4,2607.07,2607.07,1534.6,1072.47,0.0,1232.92,0,Individual,0,377796,0,1,0,1,19.0,19724,78.0,0,4,7,0.0,15850,1,1,2,5,47224.0,3090.0,0.0,0,136.0,104,17,17,2,18.0,0.0,0,5,6,10,11,4,6,17,1,8,0,0,79.0,0.0,0,0,412977,19731,15450,25231,N,N
13000,0.1992,343.85,OWN,78000.0,Not Verified,0,24.91,0,3,34,0,7268,48,w,12609.44,12609.44,1017.16,1017.16,390.56,626.6,0.0,343.85,0,Individual,0,128406,4,16,2,3,3.0,121138,82.0,5,10,1625,59.0,48600,3,2,5,13,3891.0,25190.0,14.6,0,197.0,116,1,1,0,2.0,1.0,0,7,12,9,10,26,18,21,12,34,0,7,95.8,0.0,0,0,181630,128406,29500,133030,N,N
20000,0.1797,507.55,RENT,120000.0,Source Verified,0,11.09,1,0,9,0,19128,26,f,19791.95,19791.95,487.58,487.58,208.05,279.53,0.0,507.55,0,Individual,0,36832,4,2,1,4,2.0,17704,73.0,4,4,9387,59.0,38000,3,1,5,8,4092.0,10672.0,64.2,0,140.0,153,3,2,0,3.0,0.0,0,3,3,4,12,9,7,17,3,9,0,5,92.3,50.0,0,0,62301,36832,29800,24301,N,N
8000,0.0819,251.4,RENT,40000.0,Not Verified,0,19.92,0,0,6,0,8422,7,w,7405.56,7405.56,746.92,746.92,594.44,152.48,0.0,251.4,0,Individual,0,22907,0,1,0,0,29.0,14485,59.0,0,3,5558,48.0,23000,0,0,0,3,3818.0,13078.0,39.2,0,29.0,73,13,13,0,18.0,13.0,0,2,2,4,4,1,5,6,2,6,0,0,100.0,50.0,0,0,47424,22907,21500,24424,N,N
10000,0.1033,324.23,MORTGAGE,18000.0,Not Verified,0,82.4,0,0,5,1,2441,14,w,9761.85,9761.85,318.49,318.49,238.15,80.34,0.0,324.23,0,Joint App,0,51228,0,2,0,1,18.0,48787,49.0,0,1,2046,42.0,10300,0,1,1,2,10246.0,7559.0,24.4,0,60.0,99,15,15,2,15.0,6.0,1,2,2,2,5,5,3,7,2,5,0,0,91.7,0.0,1,0,82042,51228,10000,71742,N,N
6000,0.118,198.72,OWN,104000.0,Not Verified,0,15.82,0,1,12,0,7707,35,w,5719.19,5719.19,407.27,407.27,280.81,126.46,0.0,198.72,0,Individual,0,88139,4,8,6,11,2.0,80432,107.0,1,3,6566,88.0,25200,5,0,2,14,7345.0,14566.0,33.8,0,148.0,340,4,2,0,4.0,4.0,4,3,4,3,3,31,4,4,4,12,0,7,82.1,33.3,0,0,100229,88139,22000,75029,N,N
18000,0.1298,606.32,MORTGAGE,106000.0,Source Verified,0,19.94,1,1,11,0,10854,20,w,16751.73,16751.73,1793.0,1793.0,1248.27,544.73,0.0,606.32,0,Individual,0,410019,1,3,0,1,16.0,39228,61.0,1,1,3970,83.0,13800,2,0,4,3,37274.0,1372.0,80.7,0,131.0,146,3,3,2,26.0,3.0,1,3,6,3,6,7,6,10,6,11,0,1,83.3,66.7,0,0,436467,69933,7100,47814,N,N
5000,0.2727,204.86,MORTGAGE,55000.0,Verified,0,44.25,0,0,10,0,23308,25,w,4908.77,4908.77,197.28,197.28,91.23,106.05,0.0,204.86,0,Joint App,0,306138,1,3,1,1,2.0,56526,61.0,0,1,8452,71.0,28400,2,2,2,4,30614.0,2003.0,84.9,0,245.0,130,13,2,5,13.0,7.0,0,2,4,3,8,10,5,10,4,10,0,2,100.0,66.7,0,0,359108,79834,13300,90708,N,N
14000,0.1072,302.45,MORTGAGE,95000.0,Source Verified,0,15.99,0,0,10,0,11547,21,w,13643.65,13643.65,609.07,609.07,356.35,252.72,0.0,302.45,0,Individual,52,249169,0,4,0,1,20.0,59187,38.0,0,3,4429,48.0,17000,0,3,1,4,24917.0,2371.0,65.1,0,124.0,322,16,16,4,33.0,7.0,1,1,3,1,1,11,5,6,3,10,0,0,71.4,0.0,0,0,254388,70734,6800,77764,N,N
16000,0.0646,490.1,MORTGAGE,95000.0,Not Verified,0,11.74,0,0,12,1,24510,38,w,15189.89,15189.89,968.72,968.72,810.11,158.61,0.0,490.1,0,Individual,233,217156,4,2,2,6,4.0,36604,95.0,2,3,10273,86.0,32600,3,9,2,9,18096.0,5731.0,79.4,0,56.0,177,4,4,1,4.0,4.0,0,5,7,6,14,13,9,24,7,12,0,4,100.0,50.0,1,0,306539,61114,27800,38456,N,N
2250,0.225,86.52,OWN,6000.0,Verified,0,348.2,0,0,8,1,7926,31,w,2205.67,2205.67,80.9,80.9,44.33,36.57,0.0,86.52,0,Joint App,0,92171,0,3,2,3,9.0,84245,84.0,0,5,6376,56.0,19200,1,8,2,8,11521.0,624.0,91.1,0,154.0,173,15,9,2,23.0,10.0,0,1,2,1,5,15,5,14,2,8,0,2,100.0,100.0,1,0,121898,92171,7000,102698,N,N
30000,0.1308,683.83,MORTGAGE,105000.0,Verified,0,24.33,0,2,17,0,9867,28,w,29643.17,29643.17,662.03,662.03,356.83,305.2,0.0,683.83,0,Individual,0,350790,3,4,2,4,4.0,108541,78.0,1,2,8313,56.0,42800,3,0,2,6,20635.0,25533.0,27.9,0,372.0,204,5,4,2,5.0,4.0,0,6,6,10,10,9,12,17,6,17,0,3,100.0,10.0,0,0,410392,118408,35400,123103,N,N
23500,0.1033,761.93,RENT,105000.0,Not Verified,0,21.17,0,0,12,0,20986,15,w,22940.37,22940.37,748.44,748.44,559.63,188.81,0.0,761.93,0,Individual,0,79963,2,3,1,2,4.0,58977,74.0,1,2,6560,51.0,78300,0,0,1,4,7996.0,57314.0,26.8,0,125.0,58,1,1,0,1.0,12.0,0,7,7,7,7,5,7,8,7,12,0,2,100.0,14.3,0,0,158036,79963,78300,79736,N,N
2500,0.124,83.52,RENT,33000.0,Source Verified,0,26.95,0,0,10,0,8317,18,f,2442.31,2442.31,80.08,80.08,57.69,22.39,0.0,83.52,0,Individual,0,24092,0,2,0,1,16.0,15775,65.0,0,1,4925,66.0,12500,1,0,0,2,2409.0,1252.0,85.9,0,131.0,265,23,16,0,32.0,16.0,1,4,5,4,6,7,8,11,5,10,0,0,94.4,100.0,0,0,36745,24092,8900,24245,N,N
30000,0.2727,920.91,MORTGAGE,175000.0,Verified,0,29.86,0,0,14,0,59031,32,w,29516.25,29516.25,1750.92,1750.92,483.75,1267.17,0.0,920.91,0,Individual,0,714548,1,5,3,5,3.0,240099,8.0,1,2,29940,74.0,71200,2,1,1,8,54965.0,9584.0,85.9,0,254.0,163,8,3,4,59.0,8.0,0,5,6,6,8,17,8,11,6,14,0,4,100.0,66.7,0,0,741452,299130,68200,246252,N,N
20000,0.1691,496.09,RENT,65000.0,Not Verified,0,21.27,0,0,13,0,21080,25,w,19568.47,19568.47,973.39,973.39,431.53,541.86,0.0,496.09,0,Individual,0,30768,0,1,0,1,22.0,9688,49.0,1,4,4400,59.0,32800,1,4,0,5,2797.0,1696.0,88.6,0,22.0,260,7,7,0,13.0,22.0,1,4,7,5,13,1,12,24,7,13,0,1,96.0,60.0,0,0,52400,30768,14900,19600,N,N
16500,0.1639999999999999,404.77,OWN,61500.0,Source Verified,0,27.16,0,1,10,0,18870,20,w,16320.73,16320.73,374.7,374.7,179.27,195.43,0.0,404.77,0,Individual,0,44718,1,3,1,2,5.0,17764,58.0,0,1,7785,59.0,32000,3,0,1,3,4472.0,13130.0,59.0,0,257.0,107,20,5,1,20.0,5.0,0,5,5,6,7,8,6,11,5,10,0,1,100.0,50.0,0,0,82297,36634,32000,30558,N,N
10000,0.1447,344.07,OWN,40000.0,Not Verified,0,29.79,0,0,14,1,6651,17,w,9550.33,9550.33,668.04,668.04,449.67,218.37,0.0,344.07,0,Individual,396,43986,1,2,1,2,10.0,37335,92.0,1,5,2701,50.0,17200,2,0,1,7,3384.0,2541.0,65.2,0,39.0,327,5,5,0,5.0,10.0,0,5,8,6,8,3,12,14,8,14,0,2,100.0,40.0,1,0,60920,43986,7300,43720,N,N
35000,0.0819,712.87,MORTGAGE,225000.0,Verified,0,13.74,0,1,10,0,220600,30,w,34048.77,34048.77,1409.82,1409.82,951.23,458.59,0.0,712.87,0,Individual,0,815791,2,4,1,2,7.0,73393,76.0,1,2,1978,42.0,296100,1,2,3,5,81579.0,43771.0,5.1,0,174.0,201,3,3,8,17.0,4.0,0,3,4,4,6,13,5,9,4,10,0,3,100.0,0.0,0,0,947553,293993,46100,128453,N,N
24000,0.1797,867.3,RENT,70000.0,Not Verified,0,39.64,0,0,11,0,22166,17,f,22453.37,22453.37,2577.94,2577.94,1546.63,1031.31,0.0,867.3,0,Individual,0,51590,0,3,0,2,13.0,29424,54.0,0,1,5997,65.0,24300,0,0,0,3,4690.0,3355.0,83.2,0,76.0,79,24,13,0,24.0,22.0,0,7,8,7,7,9,8,8,8,11,0,0,100.0,71.4,0,0,79069,51590,20000,54769,N,N
13000,0.118,430.55,RENT,25000.0,Verified,0,28.85,0,0,8,0,15842,9,w,12391.59,12391.59,852.58,852.58,608.41,244.17,0.0,430.55,0,Joint App,0,26863,0,1,0,1,24.0,11021,72.0,0,2,8457,46.0,43100,0,0,0,3,3358.0,25795.0,38.0,0,24.0,134,14,14,0,14.0,24.0,0,4,5,5,6,1,7,8,5,8,0,0,100.0,0.0,0,0,58345,26863,41600,15245,N,N
15000,0.0702,463.3,MORTGAGE,89000.0,Source Verified,0,10.48,0,1,10,0,14893,18,w,14624.45,14624.45,466.23,466.23,375.55,90.68,0.0,480.85,0,Individual,0,516636,1,2,1,2,5.0,15735,71.0,1,2,4994,82.0,15300,0,6,3,6,73805.0,137.0,98.5,0,60.0,167,11,5,5,11.0,5.0,0,2,3,4,5,6,6,7,3,10,0,2,100.0,100.0,0,0,535967,30628,9300,22167,N,N
16000,0.2727,655.53,MORTGAGE,43692.0,Verified,0,74.76,0,0,16,1,17115,28,w,15409.51,15409.51,1262.58,1262.58,590.49,672.09,0.0,655.53,0,Joint App,0,100562,1,3,0,3,13.0,83447,86.0,4,5,5646,72.0,36700,3,7,6,8,6285.0,8672.0,53.1,0,254.0,71,5,5,0,5.0,0.0,0,4,12,4,5,13,13,15,12,16,0,4,100.0,25.0,1,0,138285,100562,18500,101585,N,N
10000,0.0756,311.34,RENT,60000.0,Not Verified,0,10.52,0,1,12,0,2809,16,f,9501.76,9478.0,618.48,616.93,498.24,120.24,0.0,311.34,0,Individual,0,64443,3,8,1,2,3.0,61634,74.0,3,3,1909,66.0,15000,4,0,2,5,5370.0,11091.0,14.7,0,196.0,180,2,2,0,2.0,3.0,0,1,2,3,3,11,4,5,2,12,0,4,100.0,0.0,0,0,98233,64443,13000,83233,N,N
14000,0.1447,329.18,RENT,80000.0,Not Verified,0,13.26,0,0,6,0,14545,10,w,13677.33,13677.33,697.76,697.76,322.67,375.09,0.0,329.18,0,Individual,0,27876,0,1,0,1,19.0,13331,83.0,0,1,8559,52.0,37500,1,0,0,2,4646.0,22955.0,38.8,0,156.0,146,14,14,0,14.0,19.0,0,3,3,5,6,4,5,6,3,6,0,0,100.0,20.0,0,0,53500,27876,37500,16000,N,N
3725,0.1072,121.46,OWN,16272.0,Verified,0,24.03,0,1,8,0,3482,16,w,3458.07,3458.07,347.75,347.75,266.93,80.82,0.0,121.46,0,Individual,0,14123,1,1,1,2,5.0,10641,88.0,0,0,2642,39.0,24200,1,5,5,2,2018.0,12358.0,17.6,0,88.0,162,58,5,0,94.0,6.0,0,1,4,1,2,6,7,10,4,8,0,1,100.0,0.0,0,0,36355,14123,15000,12155,N,N
37000,0.124,830.55,OWN,100000.0,Not Verified,0,20.3,0,1,16,0,31616,29,w,36551.78,36551.78,779.57,779.57,448.22,331.35,0.0,830.55,0,Individual,0,45782,1,2,1,1,11.0,14166,52.0,2,2,7035,33.0,111700,0,1,1,3,2861.0,40694.0,35.6,0,156.0,381,4,4,1,9.0,4.0,0,6,13,6,11,7,14,21,13,16,0,3,100.0,16.7,0,0,139200,45782,63200,27500,N,N
